OH/Si,SHAP value
0.0,-0.0003254761356474236
0.0,-0.00040617018735115317
0.0,-0.0005011790260796902
0.0,-0.00033817761673500475
0.0,-0.0004923781806803322
0.0,-0.00035809797133897777
0.0,-0.0006823288189568219
0.0,-0.00035580029500129973
0.0,-0.00037963799759056083
0.0,-0.0003559842075874166
0.0,-0.0038249665941470392
0.0,-0.0003734918260554466
0.0,-0.00048512113252858
0.0,-0.0005182449436813971
0.0,3.777780813037708e-05
0.0,-0.0004221057158539508
0.0,-0.0003655347785736829
0.0,-0.00042169193073645847
0.0,-0.0006431078053213664
0.0,-0.0008752510552052063
0.0,-0.00029243891096104223
0.0,-0.0002839974706098269
0.0,-0.000620955842591865
0.0,-0.0002584581364126693
0.0,-0.00034693557384660433
0.0,-0.0003869058586717485
0.0,-0.00047846807889103017
0.0,-0.00030294156020276226
0.0,-0.0004971898994477563
0.0,-0.0005128051934310037
0.0,-0.00031224212551469527
0.0,-0.0003402537082253143
0.0,-0.0003102838929479526
0.0,-0.0006008193592247967
0.0,-0.0004035885357135905
0.0,-0.000399110612239953
0.0,-0.00034584078355676427
0.0,-0.0008479843159633969
0.0,-0.00043165632867654674
0.0,-0.0004173116328264989
0.0,-0.0007661938539294158
0.0,-0.00031712302394793515
0.0,-0.00033290618381210784
0.0,-0.0004893316458073381
0.0,-0.0005081680482618428
0.0,-0.00022764383705188487
0.0,-0.0014199109306366937
0.0,-0.0004278091356419274
0.0,-0.0004849621051515008
0.0,-0.000360724653811304
0.0,-0.0003441783042463605
0.0,-0.00036116764117134233
0.0,-0.0001683178602115368
0.0,-0.0004961453919739315
0.0,-0.001421057173082824
0.0,-0.0005033984360759219
0.0,-0.0005147124521877175
0.0,-0.0005253885687174975
0.0,-0.0002947917653631451
0.0,-0.00044737948565491627
0.0,-0.001715923890790153
0.0,-0.0002234701765115863
0.0,-0.0002929906471355356
0.0,-0.00037059592308528343
0.0,-0.00038440798724211387
0.0,-0.00043239738345121214
0.0,-0.00040316778330249666
0.0,-0.00030476716719124913
0.0,-0.0004069842482844901
0.0,-0.0003617210528408328
0.0,-0.000400559257094205
0.0,-0.00037580676877589035
0.0,-0.00038955495110491045
0.0,-0.0003636690096126763
0.0,-0.00044073538488358755
0.0,-0.0003790198469463664
0.0,-0.00040464707111353266
0.0,-0.0004332775444535917
0.0,-0.0003537300242291476
0.0,-0.00034693557384660433
0.0,-0.0003521817401468729
0.0,-0.00025566726994400856
0.0,-0.0004608856042339382
0.0,-0.0002499493938053008
0.0,-0.0004833737998909982
0.0,-0.0003926557601725017
0.0,-0.0002613385954997805
0.0,-0.00031001934982372595
0.0,-0.0002913770725041228
0.0,-0.0003485463622330222
0.0,-0.00029921966004408567
0.0,-0.00037080898865014106
0.0,-0.0005968920309249272
0.0,-0.0019344831115806255
0.0,-0.00016573934153243347
0.0,-0.0003483602119192702
0.0,-0.0003372620957520242
0.0,-0.0004936913227816064
0.0,-0.00040220938374787164
0.0,-0.00042351015270393103
0.0,-0.00020464909134466696
0.0,-0.0003295622656246832
0.0,-0.00034693557384660433
0.0,-0.0003395247909666331
0.0,-0.00035047994270411405
0.0,-0.0005139988837814681
0.0,-0.0004089183091634064
0.0,-0.0008800442136343474
0.0,-0.00032924530881854564
0.0,-0.0004617109792421581
0.0,-0.0003353365664949522
0.0,-0.0003821007474936765
0.0,-0.00045803082419895903
0.0,-0.0005234374184866581
0.0,-0.0002630725132911641
0.0,-0.00040969023066042646
0.0,-0.0005588937766677871
0.0,-0.0004025424971554643
0.0,-0.0003227734519188828
0.0,-0.0004246384797652892
0.0,-0.0004440649072193741
0.0,-0.00020275760046772396
0.0,-0.0011722233509293355
0.0,-0.0004107088442429024
0.0,-0.00048395424549802554
0.0,-0.0003806721435661038
0.0,-0.0006688268711059279
0.0,-0.00036925595607547186
0.0,-0.0004020163913243835
0.0,-0.0003466270170890319
0.0,-0.0004977292954413177
0.0,-0.00043246885324581686
0.0,-0.00040804222423951547
0.0,-0.0003889851841910856
0.0,-0.0005964079866320709
0.0,-0.0011719804439604253
0.0,-0.0004091096368659298
0.0,-0.0003611106979314104
0.0,-0.00042774224053935585
0.0,-0.0002928138326554184
0.0,-0.000356720467826779
0.0,-0.00039767864162669524
0.0,-0.000427235753415642
0.0,-0.0003838383647222572
0.0,-0.0002187061997372816
0.0,-0.00046666445217579745
0.0,-0.00036116764117134233
0.0,-0.0003903550057590677
0.0,-0.0003412562639057836
0.0,-0.000211843141365745
0.0,-0.00047102747769619646
0.0,-0.00035399051859723844
0.0,-0.0003401204767986343
0.0,-0.0004092145651776125
0.0,-0.0004373128715643211
0.0,-0.00041066639122942235
0.0,-0.0003612465948406352
0.0,-0.0003603718850963818
0.0,-0.00043117895150786496
0.0,-0.000400559257094205
0.0,-0.0004943225128346869
0.0,-0.000399772070731597
0.0,-0.00016210922468085697
0.0,-0.000302514326429183
0.0,-0.00043076282671513093
0.0,-0.00038221942182616736
0.0,-0.00037308831423674783
0.0,-0.0002993831038927648
0.0,-0.0007137705415221746
0.0015999999999999999,-0.000498516905924859
0.0018181818181818186,-0.0004143646345305267
0.0022222222222222222,-0.0004151744943545201
0.0022222222222222222,-0.0004151744943545201
0.002608333333333333,-0.0003258539532612637
0.0028571428571428576,-0.00042043326609106986
0.004000000000000001,-0.0006000980197342972
0.01,-0.0002819367031106777
0.015999999999999993,-0.0002704058188396715
0.015999999999999997,0.0014423809370259753
0.016,-0.00030812352534950526
0.016,-0.00030789135486911903
0.016000000000000004,-0.0002704058188396715
0.016000000000000004,-0.00020602688518977076
0.016000000000000004,-0.0002841399318465658
0.016000000000000004,-0.0002733877130171967
0.016000000000000004,-0.0002704058188396715
0.019374999999999993,-0.004010581508362958
0.019999999999999993,-0.001343389390186885
0.019999999999999993,-0.001343389390186885
0.02,-0.0003597860547521564
0.023999999999999997,-0.0003924166298610555
0.024,-0.0003924166298610555
0.024,-0.00029262632865034884
0.024,-0.00028367293444958873
0.024000000000000004,-0.00028401258940658744
0.024000000000000004,-0.00029145608722815465
0.024000000000000004,-0.00039261309254824906
0.024000000000000004,-0.00029262632865034884
0.024000000000000004,-0.00035877166786022423
0.024000000000000004,-0.00028395340556567526
0.024000000000000004,-0.00036701023024288197
0.024000000000000004,-0.00031862210529423314
0.02433333333333333,-0.00035331600444793985
0.029062499999999998,-0.0038715514140643943
0.029761904761904746,-0.0005332478242593297
0.029761904761904746,-0.0004310689754305663
0.029761904761904746,-0.0005332478242593297
0.03129999999999999,-0.00030835045754005525
0.03129999999999999,-0.00029459388801420807
0.03129999999999999,-0.00029459388801420807
0.03129999999999999,-0.00030835045754005525
0.03199999999999999,-0.0003667474825054927
0.03199999999999999,-0.0002840413457241586
0.03200000000000001,-0.0002865973209717175
0.03599999999999998,-0.0005775932698025323
0.03599999999999998,-0.0005850774790383008
0.03999999999999997,-0.00029386429885665195
0.03999999999999997,-0.0002948276963111436
0.03999999999999997,-0.00032831621676271107
0.03999999999999997,-0.00028708666136325944
0.039999999999999994,-0.00029180237274925694
0.039999999999999994,-0.00031754389669784764
0.039999999999999994,-0.00024065433459730668
0.039999999999999994,-0.0003775280358795428
0.040000000000000015,-0.00028446878033116694
0.040000000000000015,-0.00031754389669784764
0.04000000000000003,-0.00027984452772676746
0.04000000000000003,-0.0002750392765305021
0.04000000000000003,-0.0003781597892708298
0.04000000000000003,-0.000285692372964192
0.04000000000000003,-0.0003440743016444476
0.04000000000000003,-0.00031777089298906024
0.04000000000000004,-0.0003278617866871368
0.04199999999999998,-0.00022666474287944363
0.04200000000000001,-0.0001359472512018345
0.04200000000000002,-0.0002166663155035696
0.042087542087542076,-0.0005588579388988577
0.042087542087542076,-0.000590196807018214
0.04299999999999999,-0.00047041313651029226
0.043,-0.0004732270697469082
0.04655737704918032,-0.0037452580742849935
0.04761904761904764,-0.0004200477803185148
0.04799999999999999,-0.00028973133122606843
0.047999999999999994,-0.00038064712444026047
0.047999999999999994,5.9383560137381794e-05
0.047999999999999994,-0.0002899157613402233
0.048,-0.0003324467816463256
0.048,7.634068110878264e-06
0.048,-0.00030134848503326675
0.048000000000000015,-0.0002882680074011884
0.048000000000000015,-0.0003006381835663892
0.04800000000000002,-0.00029799430459273287
0.04800000000000002,-0.0003229752655857414
0.04800000000000002,-0.00029799430459273287
0.04800000000000003,-0.00031501614560296083
0.049999999999999975,-0.00023274794794045817
0.04999999999999999,-0.0004498083830349796
0.049999999999999996,-0.0004498083830349796
0.049999999999999996,-0.0004090298315963933
0.050000000000000024,-0.00036200130625317525
0.05333333333333334,-0.0006450023425861854
0.055999999999999994,-0.00035519846829866974
0.055999999999999994,-0.00028738060748179577
0.05600000000000001,-0.00029224756825597915
0.05600000000000001,-0.0002794161294201369
0.06,-0.0005195383863028993
0.060000000000000005,-0.0037341010879557795
0.060000000000000005,-0.0044127955285914395
0.060000000000000005,-0.003456062388679624
0.060000000000000005,-0.003720114805606693
0.06000000000000001,-0.00030194126098083835
0.06002400960384156,-0.0005454008703743137
0.060606060606060566,-0.00028271458184865155
0.06399999999999996,-0.00032488347718407376
0.06399999999999999,-0.0004554082838043433
0.064,-0.0002925357575139289
0.064,-0.00033164924155304693
0.064,-0.00032532568301228714
0.064,-0.0004688565512052082
0.06400000000000002,-0.0002934651384625033
0.06400000000000002,-0.000299183713971492
0.06400000000000002,-0.0003200153491601475
0.06400000000000002,-0.00028371318039939437
0.06400000000000002,-0.0002698361821712216
0.06639999999999999,-0.0004903946960869559
0.06640000000000003,-0.00042289815061024867
0.06640000000000003,-0.00037284436018235686
0.06666666666666664,-0.0005747573069100176
0.06999999999999998,-0.000422429823246807
0.06999999999999999,-0.0002298729174866883
0.06999999999999999,-0.0003666104607583096
0.06999999999999999,-0.00026856010326810527
0.07,-0.0003522884413243207
0.07000000000000003,-0.00022514520735428356
0.072,-0.0003563607614792539
0.072,-0.0002638248678446243
0.072,-0.00035883875903720575
0.072,-0.0002643243446893261
0.072,-0.00027329638390520837
0.072,-0.0003571048853221508
0.07200000000000001,-0.00027384432026555233
0.07200000000000002,-6.68609717993712e-06
0.07207207207207207,-0.000275536527145943
0.07499999999999998,-0.004180687366177371
0.07499999999999998,-0.0041807220497497
0.07499999999999998,0.00010210224344389782
0.07499999999999998,-0.005068539568123235
0.075,0.00010181302890237626
0.07999999999999999,-0.0001809142292422639
0.07999999999999999,-9.548561625957255e-05
0.07999999999999999,-0.00022705087097898887
0.08,-0.000253622560947061
0.08,-0.00041866182480243015
0.08,-0.0004291286860273652
0.08,-0.000598506885558351
0.08,-0.00033467287530123725
0.08,-0.00029020715431051164
0.08,-0.0002531518275098775
0.08,-0.0003344716005475438
0.08,-0.0003498684895309036
0.08,-0.0003249761371046989
0.08000000000000002,-0.00016638088337985146
0.08000000000000002,-0.0003692671222533813
0.08000000000000002,-0.00032441201068569793
0.08000000000000002,-0.0003422614270487264
0.08000000000000003,-0.0002481873066952061
0.08499999999999998,-0.0003632313258174097
0.08799999999999998,-0.0003428648516107551
0.088,-0.00030450588346165176
0.088,-0.0002527304483274464
0.088,-0.0002486280971840663
0.088,-0.0002522690675192331
0.088,-0.00034337830027257024
0.088,-0.0003200608400486048
0.088,-0.0003062529146309003
0.088,-0.0003145210978339468
0.088,-0.0003085858737350961
0.088,-0.00015016210784341865
0.08800000000000001,-0.0002699372082003883
0.08800000000000001,-0.00026487572917817414
0.08800000000000001,-0.00028795962629457757
0.08800000000000001,-0.0001463488821801887
0.08800000000000004,-0.00025481888271931455
0.08800000000000004,-0.0002830257279005838
0.08800000000000005,-0.00033154389552072106
0.08800000000000005,-0.00024396622498046013
0.08800000000000005,-0.0001463488821801887
0.08800000000000005,-0.00015095049076823113
0.08800000000000005,-0.0002830257279005838
0.0888,-0.0002829589573459275
0.09,-0.0002641890404696206
0.09000000000000005,-0.00022292561274008234
0.09299999999999997,-0.00036064155127081
0.09333333333333334,-0.00043258633709743807
0.09333333333333334,-0.00026912498369434975
0.09333333333333334,-0.0004503520977594785
0.09599999999999999,-0.0005368562156142535
0.096,-0.00022677123951525812
0.096,-0.00023977489772718846
0.096,-0.0002731272746437052
0.096,-0.0002632087925565881
0.096,-0.00025442862211995913
0.096,-0.00027680409676834894
0.09600000000000004,-0.00030135836513699567
0.09600000000000004,-0.0002370973099662966
0.09600000000000004,-0.00033511450592511974
0.09999999999999995,-0.0004714759649764289
0.09999999999999996,-0.0001812969782641542
0.09999999999999998,-0.00047033782371099707
0.09999999999999999,-0.00047033782371099707
0.09999999999999999,-0.00024647371056056393
0.09999999999999999,-0.0003138721156413682
0.09999999999999999,-0.0006291027169170293
0.09999999999999999,-0.0001779219221456831
0.09999999999999999,-0.0003682333425944741
0.09999999999999999,-0.0005323723046633405
0.1,-0.00047033782371099707
0.1,-0.00047033782371099707
0.1,-0.000636976691009863
0.1,-0.00047033782371099707
0.1,-0.00047033782371099707
0.10000000000000002,-0.0002253822257642987
0.10000000000000002,-0.0004236204183059313
0.10000000000000005,-0.0005183636849887416
0.10000000000000005,-0.0004714759649764289
0.10000000000000007,-0.0006118396412357037
0.10000000000000007,-0.000597980978242854
0.10200000000000004,-0.00026067019514176365
0.10400000000000004,-0.00023473233834389172
0.10400000000000006,-0.00027836245624536705
0.11038961038961038,-0.00017894453094179267
0.11100000000000002,-0.00017975202147476384
0.11199999999999999,-0.00047478667772058125
0.112,-0.0005078506979711842
0.112,-0.00027979657525359206
0.11200000000000003,-0.00027434193385645895
0.11200000000000003,-0.000267070894083827
0.11200000000000003,-0.00023098931092554724
0.11200000000000003,-0.00011351416570336567
0.11200000000000004,-0.0002901626270085576
0.11200000000000004,-0.0002459747483488933
0.11688311688311688,-0.00017894453094179267
0.11700000000000002,-0.0004790195253505596
0.11999400029998501,0.0013204945103832903
0.11999999999999997,-0.0002556646148487855
0.11999999999999997,-0.00019260496605292573
0.11999999999999998,-0.00036971936263291584
0.11999999999999998,-0.00036959279782567843
0.12,-0.0002869341380297066
0.12000000000000001,-0.00023846241265360713
0.12000000000000001,-0.00032097271171679015
0.12000000000000002,-0.00029785233965487305
0.12000000000000002,-0.0001566805739138801
0.12000000000000005,-0.00037156213284493213
0.12000000000000005,-0.00037760240568545137
0.12337662337662336,-0.0001745387599788039
0.12400000000000008,-0.00021159697018973157
0.12499999999999999,-0.0004394051087148842
0.125,-0.00015048818606896728
0.125,-0.00017301650464594608
0.128,-0.0002456242868559824
0.128,-0.00025815231967830547
0.128,-0.00023404589865109408
0.12800000000000003,-0.0002345623383463422
0.1321428571428571,-0.00013101517036999863
0.1333333333333333,-0.0006750715308492932
0.1333333333333333,-0.0006550420848167619
0.135,2.579954941599817e-05
0.13599999999999993,-0.00023574773351102684
0.136,-0.0002213233867905362
0.14199999999999993,-0.00024063749297826233
0.14200000000000002,-0.0002107487631989585
0.14285714285714285,-0.00023002569965101802
0.14399999999999996,-0.0001586591526734555
0.14399999999999996,-0.00016372353677664319
0.14399999999999996,-0.0001915593923148489
0.14399999999999996,-0.0001591180713784901
0.14399999999999996,-0.00016324004731717935
0.14399999999999996,-0.00019652705913462477
0.144,-0.00020339043959987093
0.144,-0.00018282872819662345
0.144,-0.0002125527578218848
0.144,-0.00023874919154659682
0.144,-0.00017624512142346523
0.14400000000000002,-0.0003092120779280665
0.14400000000000002,0.0002510665486987799
0.14400000000000002,0.00027800083015133047
0.14400000000000002,-0.00029870835323557123
0.14400000000000002,-0.0002465214600412892
0.14400000000000002,-0.00029162438427188524
0.14400000000000002,-0.0002944508687839238
0.14400000000000002,-0.00024910603085620433
0.14400000000000002,-0.00024823489289547865
0.14400000000000002,-0.0002962512829409462
0.14400000000000002,-0.00024960346014520074
0.14400000000000002,-0.0002597459958361706
0.14400000000000002,0.00023808356867187455
0.14400000000000004,-0.00021178934979904754
0.14400000000000004,-0.0002122581331656512
0.148,-1.927506227062483e-05
0.148,-1.927506227062483e-05
0.14800000000000002,-0.00024214926980059947
0.14999999999999994,-0.0001961283371922136
0.14999999999999997,-0.0003819932925726709
0.15,-0.00021786502040526757
0.15,-0.0004757844633061302
0.15,-9.77690493443734e-05
0.15,-9.56228128981694e-05
0.15,-0.0002476359886909724
0.1513333333333333,-6.723652072190793e-06
0.15133333333333335,-4.017303867091621e-05
0.15133333333333335,-1.7586244653800664e-05
0.15133333333333335,1.754137592370738e-05
0.15200000000000002,-0.00022309949517473903
0.15200000000000002,-0.00024210903482632838
0.1533333333333333,-0.00014673619305064195
0.15333333333333335,-0.00014673619305064195
0.15874999999999995,-9.299642981936418e-05
0.15875,-9.937869743920506e-05
0.15875000000000006,-0.00014012359386808047
0.15909090909090906,-6.61506707664404e-05
0.15999999999999995,-0.0003490488490999268
0.15999999999999995,-0.0002602433922716161
0.15999999999999995,6.460317810391515e-05
0.15999999999999995,-0.00011597931782813319
0.15999999999999995,-0.00045717609253046186
0.15999999999999995,-0.0002883084182192929
0.15999999999999995,-0.0002869810393276171
0.15999999999999998,-0.000244170611114619
0.15999999999999998,-0.00021935696588317106
0.15999999999999998,-0.00023408635151149406
0.15999999999999998,-0.0002551975337133999
0.16,-0.000220634574439921
0.16,-0.00021357512912384419
0.16,-0.000510427858549818
0.16,-0.0002547253395777389
0.16,-0.0006857269633017253
0.16,-0.0001967875314355424
0.16,-0.00045213521078436825
0.16,-0.00030884873471469996
0.16,-0.0003609603797919298
0.16,-0.0004034239726125187
0.16000000000000003,-0.00019245919567984288
0.16000000000000003,0.0001688800270188191
0.16000000000000003,0.0001472139375790536
0.16000000000000003,-0.00016774171778861246
0.16000000000000003,-0.00028538079418916984
0.16000000000000003,-0.00023651090018729178
0.16000000000000006,-0.0002123861778158697
0.16000000000000006,-0.0003874320779772558
0.161,-0.00034992993316846727
0.16136363636363632,-0.000565350187404406
0.16666666666666663,-0.00012389880743105767
0.16666666666666663,-0.00012416252880330706
0.1666666666666668,-0.00043276343339375677
0.1666666666666668,-0.0003476050418806603
0.1666666666666668,-0.0002288680058773149
0.1666666666666668,-0.0002109296834984825
0.1666666666666668,-0.00025316724853329973
0.16799999999999998,-0.00022322076924881544
0.16999999999999998,-0.0001571544149217947
0.16999999999999998,-0.00021823068365291466
0.17000000000000007,-0.00021820393361786917
0.172,-0.00024314594321564437
0.17200000000000001,-0.00023861827480205807
0.17200000000000001,-0.00023760376824384733
0.1724137931034483,-0.0004990816872617694
0.17280000000000015,0.00013215534672201287
0.17333333333333334,-0.00022530920452790832
0.17600000000000002,-0.0039653432142999325
0.17600000000000013,-0.00014038474631706448
0.17601760176017606,-0.0001236031683639302
0.17799999999999996,-0.00028132406659908405
0.17799999999999996,-0.00028345096703562164
0.17799999999999996,-0.0002261678315016984
0.178,-0.0002303398964063513
0.178,-0.0002261678315016984
0.178,-0.0002261678315016984
0.17800000000000005,-0.00026080927622404665
0.17800000000000005,-0.000260526699663995
0.17800000000000007,-0.0003533451360841474
0.17828571428571427,-0.00012170340512338452
0.17878787878787883,-0.00026152429860261834
0.17878787878787883,-0.00026152429860261834
0.1799999999999999,-0.0002475666185326658
0.17999999999999997,-0.00010536336622534103
0.18,-0.0002793819768520859
0.18000000000000002,-0.0001623698485031074
0.18000000000000005,-0.00022378075417434909
0.18000000000000005,-0.00020955799286439218
0.18000000000000005,-0.0001623419280448218
0.18000000000000008,0.00014378533203286527
0.18000000000000008,0.0001921917193989215
0.18000000000000008,0.00016110410140730773
0.18000000000000008,0.0001433497842033555
0.18000000000000016,-0.00024852419102951314
0.181339,-0.00019396949064963943
0.18333333333333338,-0.0002959885263044898
0.1839080459770115,-0.00038478486048740924
0.1839080459770115,-0.000448513782353151
0.18939393939393934,-8.088955329928701e-06
0.1893939393939394,-7.835529966619016e-06
0.18939393939393942,-1.373942779045972e-05
0.18939393939393945,-1.235420838343369e-05
0.1893939393939395,-1.3739427790454787e-05
0.1893939393939395,0.001718803190157671
0.1893939393939395,-1.3739427790454787e-05
0.1893939393939395,-0.0003422356198023955
0.1894,-0.0004472881302510771
0.1894,-0.0003993904701872299
0.19008000000000003,0.00015144151114336308
0.19119999999999998,-0.00015994877789338982
0.19166666666666662,-0.00058089944199316
0.19166666666666662,-0.00058089944199316
0.1919999999999999,-0.00023587813957565149
0.19199999999999998,-0.0003643749295773421
0.19199999999999998,0.0005050681613440999
0.19199999999999998,-0.00020648996680690333
0.19199999999999998,-0.00023797565377153658
0.19200000000000006,-0.00023649193032317797
0.1920000000000001,-0.0002340064024467442
0.19679999999999995,-0.0001584726688446037
0.19999999999999984,-0.00018401521402830275
0.19999999999999984,-0.00018401521402830275
0.19999999999999987,-0.00012792217451780303
0.19999999999999987,-0.00012792217451780303
0.1999999999999999,-0.00028920040165055324
0.1999999999999999,-0.0002244325350065503
