H$_2$O/Si,SHAP value
0.0,0.0010389334885493897
0.0,0.0008204322258176096
0.0,0.0008681051114037267
0.0,0.0005166963564794363
0.0,0.001404215651404629
0.0,0.0007272108721926028
0.0,0.000940858381723623
0.0,0.0009712282288970279
0.0,0.0009804168012876111
0.0,0.0008638979375342064
0.0,0.0009610989771415243
0.0,0.0006740189603419974
0.0,0.000929930954462617
0.0,0.0010816549525039612
0.0,0.0010274789610476812
0.0,0.0009447459909352624
0.0,0.0009385689685960429
0.0,-0.00021050668845952028
0.0,0.0008424647940777861
0.0,0.0010509693361026124
0.0,0.0009142973381910381
0.0,0.00022407821631382143
0.0,0.0008652855783916471
0.0,0.0014007282983084705
0.0,0.0007299092335123069
0.0,0.0008718889331188159
0.0,0.0010425261453593192
0.0,0.0006052524770384346
0.0,0.0011721451716372312
0.0,0.0007298764185285518
0.0,0.0009105760351500704
0.0,0.0007187517569830012
0.0,0.0011641097066446746
0.0,0.0025711121466401314
0.0,0.0007921386781969615
0.0,0.0006102860459732292
0.0,0.0012139448483930722
0.0,0.0007021793312132256
0.0,0.0012158187924282045
0.0,0.0007315790570059828
0.0,0.0009548237893662411
0.0,0.000709925476563993
0.0,0.0010449405154486521
0.0,0.0013344703351018759
0.0,0.0008291638220702653
0.0,0.0009495244810787206
0.0,0.001227699856791683
0.0,0.0009019261088545706
0.0,0.002260320541543566
0.0,0.0007964582090895358
0.0,0.0007139878592729051
0.0,0.0007555752956007464
0.0,0.0013700889575219938
0.0,0.0019215728148119816
0.0,0.0007364974094722287
0.0,0.0009602773828113646
0.0,0.0005878325836916978
0.0,0.0007779193562033743
0.0,0.0010425261453593192
0.0,0.0003895937972146318
0.0,0.0018385381532701897
0.0,0.0009076569127251771
0.0,0.0010695853160704412
0.0,0.0009145945232016696
0.0,0.0009866149681331607
0.0,0.001111740794005608
0.0,0.0014240263674802616
0.0,0.0009567596777997488
0.0,0.0008954203200203469
0.0,0.0008150223837713404
0.0,0.001011466343864499
0.0,0.0016358933640890552
0.0,0.0011536436709035133
0.0,0.0009261081520757952
0.0,0.0007932574096619258
0.0,0.000693724786134238
0.0,0.0008510022261313854
0.0,0.0008758798708928046
0.0,0.0007421522236117596
0.0,0.0007793359085238735
0.0,0.0008600993702296526
0.0,0.000905412658384123
0.0,0.0008599281389116429
0.0,0.0008527512697394666
0.0,0.0007442076106451399
0.0,0.0006503874635090719
0.0,0.001082035386645094
0.0,0.0012909939254661276
0.0,0.0017741638262066825
0.0,0.0009915985543182293
0.0,0.0008817342561784762
0.0,0.0007354005448796059
0.0,0.0009470848927067755
0.0,0.001216546797736825
0.17,0.0010757609772494069
0.22857142857142848,0.0006814435429786977
0.3181818181818181,0.0010587978947545142
0.33333333333333326,0.006862550437976927
0.3888888888888889,0.0010588843055606102
0.3888888888888889,0.0010588843055606102
0.4500000000000002,0.0010676162453162477
0.49999999999999983,0.0010312790983974056
0.614,0.013255236433819177
0.8866666666666666,0.0009113769927624243
1.0,0.0032863197561795493
1.0,0.0032863197561795493
1.0666666666666669,0.001531388821980698
1.78,0.0009254609278634104
1.78,0.0008682929391247552
1.78,0.0008593752313934477
1.78,0.0008982400514895232
1.78,0.0008982400514895232
1.8007202881152455,0.0014017258742312928
1.9999999999999996,0.0006789582510417488
1.9999999999999996,0.0010142818544241644
2.0,0.0005320644703162941
2.0000000000000004,0.0008313543034078731
2.040816326530612,0.0009506669545583946
2.040816326530612,0.0007370339460268665
2.0408163265306123,0.0008327644785804223
2.0408163265306123,0.001143381399295216
2.0408163265306127,0.0007873331815397129
2.0790020790020796,0.0007457957097005444
2.0790020790020796,0.0009972671366182421
2.100840336134454,0.0011026620144387051
2.100840336134454,0.0009756727200270322
2.133333333333333,0.0009303698262605496
2.1333333333333333,0.0008234321087531748
2.2388059701492535,0.0008321525571156696
2.238805970149254,0.0007921032184972511
2.238805970149254,0.0007921032184972511
2.5,0.0007048871162528152
2.5,0.0006857563080264912
2.5,0.0016306859606757481
2.5,0.0006985200770563013
2.5,0.0006942825831294852
2.5,0.0006797910750745276
2.5000000000000004,0.0007216051080092727
2.5000000000000004,0.0007731354018219621
2.5000000000000004,0.0006902429918438214
2.8571428571428568,0.0009753492840881206
2.985074626865672,0.0007956664861490544
2.9999999999999996,0.0009810096147034393
2.9999999999999996,0.0008472986529273038
2.9999999999999996,0.0009256725856869574
2.9999999999999996,0.0007354077939254145
2.9999999999999996,0.0007210531483964522
3.0,0.0007659738219067338
3.0,0.0008464801413426957
3.0,0.0007220204255267312
3.0,0.0007982219057027899
3.0,0.0010445299666444537
3.0,0.00088609344561214
3.0000000000000013,0.0008718333084269247
3.0599999999999987,0.0009224234432316144
3.120000000000001,0.0008493399360123004
3.1499999999999995,0.0008170680991170427
3.150000000000001,0.000882901829965661
3.299967000329996,0.0009014437626044893
3.299967000329996,0.0008259165829696995
3.299967000329996,0.0010363905379023638
3.299967000329996,0.0008466625009199737
3.299967000329996,0.0009221804114773517
3.2999670003299966,0.001021945175881109
3.2999670003299966,0.0007956988266636252
3.2999670003299966,0.000907235358955249
3.2999670003299966,0.0010508403553832475
3.299967000329997,0.001006854991267173
3.3,0.0009755385890821103
3.3,0.0009730136899653404
3.3,0.0008119938131398402
3.300000000000001,0.0009448491371617545
3.5225000000000004,0.0015813370536047265
3.601440576230493,0.0014335090136625476
3.6014405762304937,0.0007945690030232915
3.7500000000000013,0.0008755510415817594
3.8611111111111094,0.0012006442300901575
3.9999999999999987,0.0008504502307900099
3.9999999999999996,0.002314206717454916
3.9999999999999996,0.0009833109454329312
4.0,0.0006950438103610695
4.000000000000001,0.000774944605977077
4.210526315789475,0.001044233521473681
4.210526315789475,0.0009469842169743787
4.477611940298506,0.0007591995173039472
4.497751124437782,0.0014687378070455577
4.500000000000002,0.0009023786601232886
4.500000000000003,0.0009625714099995332
4.545454545454543,0.0011461425915107845
4.545454545454543,0.0007822417470621241
4.545454545454543,0.0008364550566551739
4.545454545454543,0.0014494790405021852
4.545454545454543,0.0011983456674220941
4.545454545454543,0.0011589668647318232
4.545454545454543,0.001019847342619886
4.545454545454544,0.00060276803122722
4.545454545454545,0.0007947984628052037
4.545454545454545,0.0009851536534255985
4.627659574468086,0.0006395138387437428
4.650501672240803,0.0007462236230969752
4.747162022703817,0.0006430960617968953
4.747162022703817,0.0006413583745398188
4.747162022703817,0.0006473415940944223
4.747162022703817,0.0006413583745398188
4.747162022703817,0.0006427987091628052
4.747162022703817,0.0006413583745398188
4.787172941927249,0.0008263685804509803
4.787172941927249,0.000825358486645048
4.787234042553191,0.0009115380799187185
4.787234042553192,0.0010058215597223482
4.787234042553192,0.0006426368746469038
4.787234042553192,0.0006463509863709358
4.800601202404811,0.000932843837022316
4.819444444444444,0.0012023155869389087
4.840425531914894,0.0007003045407926214
4.840425531914894,0.0006992234722700017
4.840425531914894,0.0006793429815425762
4.8936170212765955,0.000997883232662892
4.8936170212765955,0.0009375743627392086
4.893617021276596,0.000647188792180025
4.946808510638298,0.0006424880095701232
4.946808510638298,0.0006424880095701232
4.946808510638298,0.0006410476749471371
4.950495049504951,0.0039591730072907
4.9999999999999964,0.0014719441756432371
4.9999999999999964,0.0014719441756432371
4.999999999999997,0.000654275193953352
4.999999999999997,0.001014284721705411
4.999999999999997,0.001014284721705411
4.999999999999998,0.0006677871256518321
4.999999999999998,0.0011672648841726178
4.999999999999998,0.000746258285601261
4.999999999999998,0.0009001726738997132
