OH/Si,SHAP value
0.09999999999999999,-0.00030258255728982965
0.09999999999999999,-0.0003244808643214528
0.1,-0.0006539909395929666
0.1,-0.0006539909395929666
0.1,-0.0004226813679946673
0.1,-0.0006539909395929666
0.1,-0.0006539909395929666
0.10000000000000002,-0.00032340446363738706
0.10000000000000002,-0.000177723154009757
0.10000000000000005,-0.0006937142982849687
0.10000000000000005,-0.0006556942441756189
0.10000000000000007,-0.0006386515108264656
0.10000000000000007,-0.000540865892945659
0.10200000000000004,-0.0006899063796623927
0.10400000000000004,-0.00018166534872433174
0.10400000000000006,-0.0004753668212870671
0.11038961038961038,8.632477363792878e-05
0.11100000000000002,-0.0016344143895267004
0.11199999999999999,-0.0006469079391345985
0.112,-0.0005509193161722827
0.112,-0.0003279674675848694
0.11200000000000003,-0.0002519564672843061
0.11200000000000003,-0.000371758342024051
0.11200000000000003,-0.0001069749048366693
0.11200000000000003,-0.0004215673366516178
0.11200000000000004,-0.00028836806296519057
0.11200000000000004,-0.00025240943167475864
0.11688311688311688,8.606409459501893e-05
0.11700000000000002,-0.0003849158540241592
0.11999400029998501,-1.766838106825228e-05
0.11999999999999997,-0.00021799990706023264
0.11999999999999997,-0.0002882002646094939
0.11999999999999998,-0.0002598176425229904
0.11999999999999998,-0.000261551727630372
0.12,-0.000381974057483954
0.12000000000000001,-0.00046019662225549454
0.12000000000000001,-5.8030139885699404e-05
0.12000000000000002,-0.0005551750734517342
0.12000000000000002,-0.00034354456199494346
0.12000000000000005,3.668392315413094e-05
0.12000000000000005,8.846877542264776e-05
0.12337662337662336,0.00010700915128170249
0.12400000000000008,-0.00045675243437966233
0.12499999999999999,-0.0005070620675016077
0.125,-0.0019487305810307787
0.125,-0.0016611846432419534
0.128,-0.000239634434111437
0.128,-7.044102489530209e-05
0.128,6.270686087253005e-05
0.12800000000000003,-0.0002711885838236301
0.1321428571428571,-4.108377552403243e-05
0.1333333333333333,-0.0001674528531049953
0.1333333333333333,-0.00018131849624813116
0.135,-0.0027115297459661563
0.13599999999999993,-0.00030510813227506846
0.136,-0.00011081157361873882
0.14199999999999993,-0.0005022862580951642
0.14200000000000002,-0.0009399761965508971
0.14285714285714285,-0.0004536339080744718
0.14399999999999996,-0.00012539247665661443
0.14399999999999996,-0.0001275207926183291
0.14399999999999996,-0.00010734725590866595
0.14399999999999996,-7.81147723870891e-05
0.14399999999999996,-0.0001230819793480213
0.14399999999999996,-0.00010828682688551222
0.144,-0.00017171091932516444
0.144,-0.0003229854138772194
0.144,-0.00031658098530816607
0.144,-0.0004406238321009683
0.144,-0.00030511976169275256
0.14400000000000002,-0.0002392376025572477
0.14400000000000002,0.00015010468687739245
0.14400000000000002,6.646622631070966e-05
0.14400000000000002,-0.00019971474109444222
0.14400000000000002,-0.00016511147935834817
0.14400000000000002,-0.00015621682885355478
0.14400000000000002,-0.00017678731755785932
0.14400000000000002,-0.00024490082376747637
0.14400000000000002,-0.00022187953533890468
0.14400000000000002,-0.0002366252333938114
0.14400000000000002,-0.00027146477538861943
0.14400000000000002,-0.00027687980108680513
0.14400000000000002,0.0003462825819118531
0.14400000000000004,-0.00023558721548105053
0.14400000000000004,-0.0002479599425672824
0.148,-0.0001717807881084642
0.148,-0.0001717807881084642
0.14800000000000002,0.0018124422399147637
0.14999999999999994,-0.0001990512262155684
0.14999999999999997,-0.0006535504447098655
0.15,-9.931654863599512e-05
0.15,-0.0013578629628933916
0.15,-0.0024238873732005733
0.15,-0.001412932926254512
0.15,-0.00023488558164152894
0.1513333333333333,-5.569956497053639e-05
0.15133333333333335,-0.00010808635139245177
0.15133333333333335,-0.00018420850590880096
0.15133333333333335,-0.0001315328737700716
0.15200000000000002,-6.68593746346668e-05
0.15200000000000002,-7.777800498054729e-05
0.1533333333333333,-0.003004321539077373
0.15333333333333335,-0.003004321539077373
0.15874999999999995,-0.0022531460984342175
0.15875,-0.002869478251748889
0.15875000000000006,-0.0016744514714976616
0.15909090909090906,-0.0014733898786725775
0.15999999999999995,-0.00040318100033458996
0.15999999999999995,-0.0011494990790555622
0.15999999999999995,0.0001329966265242964
0.15999999999999995,-0.00022347823672484905
0.15999999999999995,-0.0003386822639219883
0.15999999999999995,-0.00022151654496533718
0.15999999999999995,-0.00023958774354333672
0.15999999999999998,-0.00022626942071998551
0.15999999999999998,2.1480085956390332e-05
0.15999999999999998,-0.00017534598701627235
0.15999999999999998,-0.00026051991713715535
0.16,-0.0003688509091861139
0.16,-2.4557909924138206e-05
0.16,-0.00031860215117580497
0.16,-0.0004081254550651448
0.16,-0.0003414348570166989
0.16,-0.0002179620994231017
0.16,-0.00032042485875488115
0.16,-0.0003517602022626461
0.16,-0.0003548792456467451
0.16,-0.0003228360819984542
0.16000000000000003,-6.15418128748517e-05
0.16000000000000003,6.488279551281587e-05
0.16000000000000003,0.000323361878565423
0.16000000000000003,-0.0014961473421386485
0.16000000000000003,-9.960060327888863e-05
0.16000000000000003,-0.0002887146329025638
0.16000000000000006,6.197365664401626e-05
0.16000000000000006,-0.0012603533711726294
0.161,-0.00019394874662038958
0.16136363636363632,-0.00021923752699160178
0.16666666666666663,-0.0016615780897107422
0.16666666666666663,-0.0018275838869244874
0.1666666666666668,-0.0003081363464188728
0.1666666666666668,-0.0003335228120828443
0.1666666666666668,-0.0004492159170167159
0.1666666666666668,-0.0002495938275264819
0.1666666666666668,-0.0003446136290380835
0.16799999999999998,-0.0003394443987095955
0.16999999999999998,-0.0016795132353160107
0.16999999999999998,-0.00048218187283065095
0.17000000000000007,-0.0005289164703824319
0.172,-0.0004652831299136866
0.17200000000000001,-0.0007574401606244708
0.17200000000000001,-0.00045724073401790866
0.1724137931034483,-0.0004382087356744391
0.17280000000000015,-0.0001717066813961833
0.17333333333333334,-0.00013029771835841952
0.17600000000000002,-0.0002465549788649069
0.17600000000000013,-0.0002910880219758595
0.17601760176017606,-7.016695599862135e-05
0.17799999999999996,-0.00041663855189692117
0.17799999999999996,-0.0004172712410809078
0.17799999999999996,-0.000334644486955593
0.178,-0.00033746231068234326
0.178,-0.00033410807963211764
0.178,-0.00033410807963211764
0.17800000000000005,-0.0003051652221643249
0.17800000000000005,-0.00031472182169622176
0.17800000000000007,-0.00045339922884620945
0.17828571428571427,-0.0011536791819081482
0.17878787878787883,-0.000373167077004902
0.17878787878787883,-0.000373167077004902
0.1799999999999999,-0.00017954223831807508
0.17999999999999997,-0.00018857589859077822
0.18,-0.00024542824279577975
0.18000000000000002,-0.00014896828835726398
0.18000000000000005,0.00011858429299690606
0.18000000000000005,1.3809520802839308e-05
0.18000000000000005,-7.253577491960165e-05
0.18000000000000008,-2.6046891381134738e-05
0.18000000000000008,0.00011289621783692169
0.18000000000000008,-2.9072624813300608e-05
0.18000000000000008,-5.2669947992222996e-06
0.18000000000000016,-0.00023674627529151907
0.181339,-0.0003093019460600216
0.18333333333333338,-0.0003432817043838597
0.1839080459770115,-0.0002971753406000721
0.1839080459770115,-0.0005554775259594796
0.18939393939393934,-0.0003001590196884844
0.1893939393939394,-0.00026674114442255586
0.18939393939393942,-0.0002666015221965877
0.18939393939393945,-0.00026703804078395915
0.1893939393939395,-0.00026767014859251076
0.1893939393939395,-0.00025873793873578386
0.1893939393939395,-0.00026767014859251076
0.1893939393939395,-0.00031118758731853575
0.1894,-0.0005642420309012386
0.1894,-0.00039406204313091234
0.19008000000000003,-0.0002264809175608848
0.19119999999999998,-0.00034407948211532483
0.19166666666666662,-0.0007336167731342757
0.19166666666666662,-0.0007336167731342757
0.1919999999999999,-0.0001657092991132229
0.19199999999999998,-0.0003714320023242405
0.19199999999999998,0.00010968803458545566
0.19199999999999998,-0.000128309981831489
0.19199999999999998,-0.00013817862711543166
0.19200000000000006,-0.0001596126114128883
0.1920000000000001,-0.00015929953117465434
0.19679999999999995,-0.0003549615650544593
0.19999999999999984,-0.0007264361867493845
0.19999999999999984,-0.0007264361867493845
0.19999999999999987,-0.0003201635417795977
0.19999999999999987,-0.0003201635417795977
0.1999999999999999,-0.00040769865810215097
