H$_2$O/Si,SHAP value
4.545454545454543,0.00024797772451840884
4.545454545454543,0.0006570103466830457
4.545454545454543,0.0005025181192826499
4.545454545454543,0.00047499126977161013
4.545454545454543,0.0002232908364173391
4.545454545454544,0.00017506893357224405
4.545454545454545,0.00021921774734273445
4.545454545454545,0.00019724058504211645
4.627659574468086,0.00028665862903754424
4.650501672240803,0.00018995625667716332
4.747162022703817,0.0002828386287098292
4.747162022703817,0.0002824608905283017
4.747162022703817,0.0002873852993183017
4.747162022703817,0.0002824608905283017
4.747162022703817,0.0002824608905283018
4.747162022703817,0.0002824608905283017
4.787172941927249,0.00026719806602181514
4.787172941927249,0.00026595698132465036
4.787234042553191,0.0005078457783903096
4.787234042553192,0.0006948553004163722
4.787234042553192,0.00028665862903754424
4.787234042553192,0.0002902090809407156
4.800601202404811,0.00022196493361232003
4.819444444444444,0.00023179912047725348
4.840425531914894,0.0003552614605160544
4.840425531914894,0.00035526146051605427
4.840425531914894,0.0002617309444797937
4.8936170212765955,0.0006070602244828162
4.8936170212765955,0.0005734830161349474
4.893617021276596,0.0002965909973728459
4.946808510638298,0.00029104654442674754
4.946808510638298,0.00029104654442674754
4.946808510638298,0.0002906688062452201
4.950495049504951,0.010596239675019993
4.9999999999999964,0.0003554074843124626
4.9999999999999964,0.0003554074843124626
4.999999999999997,0.0004689639747500721
4.999999999999997,0.00026891323735109035
4.999999999999997,0.00026891323735109035
4.999999999999998,0.00022452728617844067
4.999999999999998,0.0005074336144589512
4.999999999999998,0.00026839950770201753
4.999999999999998,0.0005335670325644522
4.999999999999998,0.0002849366885769806
4.999999999999998,0.00037476567803979564
4.999999999999998,0.00027879483105774493
4.999999999999998,0.0004141617333456443
4.999999999999998,0.0002576975677814927
4.999999999999999,0.0004451128880227109
4.999999999999999,0.0004843397809205232
4.999999999999999,0.0003921051637220474
4.999999999999999,0.001236044572843653
4.999999999999999,0.0003727040064289507
4.999999999999999,0.0003948794783557206
4.999999999999999,0.00023798591900007005
4.999999999999999,0.00025508181345726064
4.999999999999999,0.0005385754806392377
4.999999999999999,0.00032377148584596506
4.999999999999999,0.00047143340296884855
4.999999999999999,0.0002873391518439305
4.999999999999999,0.0001964651437045212
4.999999999999999,0.0002569756239657711
5.0,0.00019905950844697283
5.0,0.0001512035407210499
5.0,0.0004713561655036812
5.0,0.0004003746838748002
5.0,0.0004899857413985879
5.0,0.00035078878239210476
5.0,0.0002834213915750629
5.0,0.0003391064131913132
5.0,0.00024010508195848024
5.000000000000001,0.00022742897421176527
5.000000000000001,0.00024694500267562664
5.000000000000001,0.0004532660690606706
5.000000000000001,0.0004467547082132822
5.000000000000001,0.0003589294182719832
5.000000000000001,0.00039127820428238
5.000000000000001,0.000595631979734946
5.000000000000001,0.0002285526457293587
5.000000000000001,0.00031369965733383295
5.000000000000001,0.0003948794783557206
5.000000000000002,0.0005385291882700311
5.000000000000002,0.0008175657595140401
5.000000000000002,0.00021637193105587523
5.000000000000002,0.0002690168808731788
5.000000000000002,0.0008175657595140401
5.000000000000002,0.00021860172647796003
5.000000000000003,0.00022179335020217457
5.000000000000003,0.00029262101053313
5.000000000000003,0.0002826876392884341
5.000000000000003,0.0005345992359427258
5.000000000000003,0.0003760091554575108
5.000000000000003,0.0002592566728660422
5.0000000000000036,0.00033762034325416024
5.0000000000000036,0.0003947559404046388
5.0000000000000036,0.0002885965083258785
5.016357688113412,0.000391925122955301
5.016666666666669,0.00022796560665940482
5.10204081632653,0.0003041312037643085
5.1020408163265305,0.00019726075229891828
5.1020408163265305,0.0002108784483987222
5.1648351648351625,0.00037333157646576685
5.1648351648351625,0.0003714985417872435
5.178571428571428,0.00038404326511486445
5.178571428571428,0.00038509771050269036
5.197505197505196,0.00020074088725473743
5.197505197505198,0.00021242784923294084
5.1975051975051985,0.00020045568616235216
5.252100840336136,0.000195803059857836
5.333333333333333,0.0003153739803943075
5.333333333333335,0.00022925960811598337
5.333333333333336,0.0002476342778948991
5.5,0.00043936129632723725
5.5,0.0002879805971621405
5.5,0.0005144979321851101
5.500000000000001,0.00031430653687246807
5.500000000000002,0.0002991388671232371
5.5000000000000036,0.0003031813473156388
5.600000000000002,0.00019130315259254446
5.770000000000003,0.0003041216337278915
5.799999999999999,0.0002755658468921139
5.799999999999999,0.0002755658468921139
5.8430717863105155,0.00029549537135368695
5.8430717863105155,0.00029549537135368695
5.972696245733785,0.0003169662308301279
5.972696245733787,0.0003169662308301279
5.999999999999998,0.00021261200370880574
5.999999999999999,0.00035378779929397746
6.000000000000003,0.0002537412009765612
6.133333333333331,0.00031755658690110544
6.133333333333331,0.0003178926817400119
6.159260888693356,0.0004367783851584419
6.2500000000000036,0.001973317767982678
6.299212598425197,0.0003469316580652173
6.330000000000001,0.0003464674737660771
6.330000000000002,0.000328612353932686
6.4999999999999964,0.00027914100373288114
6.500000000000002,-0.001465525744984779
6.666666666666664,0.00016734788246361058
6.666666666666665,0.00193942801599855
6.666666666666667,0.004916125240396643
6.7499999999999964,0.03162787029786919
6.8000000000000025,0.0005653494326792129
6.999999999999997,0.00033290405047711497
6.999999999999997,0.00034140749319685364
6.999999999999997,0.0004586663956327547
6.999999999999998,0.0004648638277382442
6.999999999999998,0.0002339713694220611
6.999999999999999,0.00031877229876670126
6.999999999999999,0.0003278321362102723
6.999999999999999,0.00034418427898537135
6.999999999999999,0.0003169699140273323
6.999999999999999,0.00036934180208882063
7.0,0.0010486329514841808
7.000000000000001,0.0004708144627185425
7.000000000000001,0.0003458658005366607
7.000000000000001,0.00035524545923757344
7.000000000000001,0.00035861226223986656
7.000000000000001,0.0004704116242915575
7.000000000000001,0.00047795871958142803
7.000000000000002,0.00031974669981585
7.000000000000002,0.0003388061729538214
7.0000000000000036,0.0003397289591980224
7.199999999999998,0.043043770637837875
7.236595425571808,0.08631465746016997
7.2499999999999964,0.00039499779947330566
7.25,0.00020923034332639826
7.250000000000001,0.0002091970399836543
7.279999999999995,0.0004464691193426814
7.333333333333335,0.0003470598509772921
7.416666666666668,0.0003470598509772921
7.450000000000001,0.05969944360472894
7.499999999999997,0.0002398389968474283
7.499999999999998,0.00039351500397715583
7.499999999999999,0.000343744862393076
7.5,0.0003080517373090607
7.5,0.0004354520890586
7.5,0.00027889228939508514
7.5000000000000036,0.00018063015712895482
7.575757575757573,0.0006306486291696771
7.686539182602174,0.06265816253954219
7.699923000769988,0.00032670464543832153
7.6999230007699895,0.0003260606450000902
7.6999230007699895,0.0003092640183215132
7.6999230007699895,0.00028253387572062575
7.69992300076999,0.00028943852457293537
7.69992300076999,0.000298977256235286
7.699923000769991,0.0002939731771903199
7.699923000769991,0.0003045696571300845
7.699923000769992,0.0003064872325329955
7.699923000769992,0.00029782471685181903
7.710771077107709,0.003645219000683806
7.7500000000000036,0.0004526931797439973
7.76961151942403,0.003256491300861108
7.889999999999998,0.0037866209848749673
8.16666666666666,0.0002551517303419233
8.18937939859245,0.006453626868625397
8.300000000000002,0.001058312908843338
8.300000000000006,0.0010584218826912885
8.35,0.01859961717606048
8.499999999999998,0.007116340932884836
8.7,0.00012240222977868257
8.749999999999998,0.0016161732165587076
8.780487804878048,0.0008208941066146082
8.788000000000002,0.0015399670116456403
8.987603305785123,-0.001091333197317753
8.987603305785123,-0.0010681871913170407
9.0,0.0005591854976654616
9.0,0.00028580067597869225
9.0,0.0011293607712443577
9.0,0.0010251715377021056
9.0,0.00025768759194644785
9.0,0.001151045898142039
9.0,0.0004424175671131164
9.000000000000002,0.0013189205002087652
9.330357142857144,8.05221208964711e-05
9.500000000000002,0.0005804529634939563
9.583333333333334,0.002808273139124489
9.583333333333336,0.003819995427979802
9.799999999999999,0.0014160557469337267
9.8,0.0002002065098802061
9.8,0.00020015035556715107
9.8,0.00020015035556715107
9.82,0.00016301181073628427
9.870000000000001,0.0001487903586007028
9.999999999999998,-3.249613173745174e-05
9.999999999999998,0.0005097271390929154
9.999999999999998,4.283291582673557e-05
9.999999999999998,0.00018351030777472805
9.999999999999998,0.0005259830386584075
9.999999999999998,0.0005037678426838199
9.999999999999998,-0.00163293056012487
9.999999999999998,-0.0006881083677820222
9.999999999999998,0.0005997153820774389
10.0,0.0001495315082296612
10.0,0.00013881410341430082
10.0,3.624862910830604e-05
10.0,-0.0014232274433120201
10.0,-0.0014445268693312886
10.0,-0.0015587433415294662
10.0,0.00020849914707275272
10.0,0.0004906764255072609
10.0,-0.0014232274433120201
10.0,-0.0002469673046689789
10.0,8.535999618271894e-05
10.0,0.00015997498243206895
10.0,0.0001434292168429348
10.0,5.0881511268727295e-05
10.0,6.869045249458731e-05
10.0,-0.0014232274433120201
10.0,6.649737706051277e-05
10.0,5.8021851889922366e-05
10.0,0.0003293407336429604
10.0,-0.0013957060640174034
10.0,9.45544716023835e-05
10.0,0.00031669507245714356
10.0,5.061487241515585e-05
10.0,9.503171278595624e-05
10.0,0.0005330173835728288
10.0,-0.0016372490163885887
10.0,-0.0010176859184354867
10.0,-0.001566206862510462
10.0,-0.0016273035138539545
10.0,0.0001276095087966618
10.0,9.103318307613861e-05
10.0,0.00020590958322921194
10.0,0.00013426018852080864
10.0,7.199006403150047e-05
10.0,-1.4162625541922058e-05
10.0,-0.00031244471642786933
10.0,0.00020918615034622902
10.0,-2.7272229735053507e-05
10.0,-0.001458926237732627
10.0,9.337164153373188e-05
10.0,6.620612215876789e-05
10.0,0.00010469994174438187
10.0,0.00020964990822526066
10.0,0.0005594919044672427
10.0,0.0005283177364892367
10.0,5.8021851889922366e-05
10.0,5.8540056817124754e-05
10.0,8.91175107524853e-05
10.0,0.00011709831568547979
10.0,0.00018495623764717473
10.0,-0.0014232274433120201
10.000000000000002,0.000505896086955052
10.000000000000002,-0.0018050574992680545
10.000000000000002,0.0005234907622845054
10.000000000000002,0.00018355359275397956
10.000000000000002,0.00018355359275397956
10.000000000000002,0.00017461392444076206
10.000000000000002,0.00015943524003788614
10.000000000000002,8.170852210589267e-05
10.000000000000002,5.22296988279364e-05
10.000000000000002,0.0001750318675225512
10.204081632653061,0.00015108273122393346
10.204081632653061,6.398660309228125e-05
10.395010395010395,6.718153695571511e-05
10.395010395010395,4.782908133289815e-05
10.504201680672269,5.527968969475357e-05
10.504201680672269,6.343463465320278e-05
10.504201680672269,0.00015431023285230914
10.606060606060604,1.6094146452755175e-05
10.606060606060604,4.897390948237568e-05
10.606060606060604,2.6966666905367504e-05
10.606060606060604,3.8604884126069765e-05
10.606060606060606,2.9239027547382997e-05
10.606060606060606,2.703642842580536e-05
10.606060606060606,4.210065003455911e-05
10.606060606060606,2.7898007570434246e-05
10.606060606060606,4.9817478868997753e-05
10.606060606060606,3.4505993974621295e-05
10.666666666666666,0.00015931272575076547
10.666666666666666,0.0011846145516350539
10.666666666666666,5.5713238121797406e-05
10.666666666666666,4.8262629759942e-05
10.666666666666666,5.702165938100072e-05
10.666666666666666,0.0012624398179616788
10.666666666666668,7.250476074466001e-05
10.666666666666668,6.204598798427476e-05
10.666666666666668,-3.569021751061616e-05
10.673011556764104,0.000563255414056261
10.829999999999998,0.00010538158897658812
10.83,5.075301565659103e-05
10.891089108910892,7.197000843310659e-05
10.891089108910892,-0.0005940464760834015
10.999999999999998,5.571174506422389e-05
11.0,5.9620640785887806e-05
11.0,3.0410971912323878e-05
11.0,4.719728383021655e-05
11.0,-0.000742470651406862
11.000000000000002,-0.00010304350106785786
11.283323000619964,0.0002954767236464636
11.283323000619964,0.00029904904321519034
11.283323000619964,0.0002926185838839707
11.299999999999999,0.0001832077165473928
11.47,-3.3668767794302682e-06
11.47,-7.292212532485712e-07
11.6,-0.00025621695512809557
11.6,-0.00023696559051636384
11.6,-0.0002986179963289486
11.6,-0.00023696559051636384
11.6,-0.00023941792246897421
11.6,-0.00023565456581769897
11.697660467906417,0.0004929025817688005
11.7,0.0003884066063614666
11.8,1.6343162037474146e-05
11.8,1.6343162037474146e-05
11.800000000000002,1.6343162037474173e-05
11.958511287370348,0.00011456473653084523
11.999999999999998,7.893668442812717e-06
12.0,3.2154350885230794e-05
12.0,0.0004431162269761435
12.0,0.00012962958617730892
12.051190899395666,0.0007963017954812648
12.3,-0.001423659725302047
12.34567901234568,8.215856338609279e-05
12.34567901234568,8.215856338609279e-05
12.34567901234568,8.215856338609279e-05
12.34567901234568,8.10597835885608e-05
12.4375,0.00015721815390484426
12.5,4.8885797469296074e-05
12.599999999999998,-1.5704875610762992e-06
12.6875,8.469725106386821e-05
12.6875,8.365100532505655e-05
12.999999999999998,8.26298162050364e-06
12.999999999999998,6.913754767756211e-05
13.0,5.30145561501572e-05
13.0,0.00015786556084758661
13.0,6.931094970033866e-05
13.000000000000002,0.0001477675218191242
13.000000000000002,6.004048798110862e-05
13.000000000000002,6.004048798110859e-05
13.000000000000004,-3.709328066772547e-05
13.120000000000001,6.038925768366066e-05
13.3,2.4326558642215577e-05
13.499999999999998,-0.0017316423795774804
13.499999999999998,0.0007434049214387146
13.5,-0.0032432292531498373
13.5,0.0007830999475498391
13.5,-0.000887793660790805
13.5,-0.0008874684981983477
13.500000000000002,0.00026335981397465776
13.645906228131562,-7.256727898957038e-05
13.645906228131562,-0.0008393397156609324
13.645906228131562,-4.079726681166744e-05
13.645906228131562,-0.0008163097450780562
13.833333333333336,4.777944184614953e-06
13.999999999999998,-0.001628185799933163
13.999999999999998,-0.0016546785315797118
13.999999999999998,0.0003926669728136038
13.999999999999998,-0.0007006870408158946
13.999999999999998,0.00026798596287519206
13.999999999999998,0.00029996848525177904
13.999999999999998,-0.00011985459648475942
13.999999999999998,0.0003331920961212747
13.999999999999998,-0.0005780076724180378
13.999999999999998,-0.0016107821820751573
14.0,-0.0015728572413733792
14.0,1.314095351219275e-05
14.0,-0.0005229688655960184
14.0,8.248651582902561e-05
14.0,2.7684823473477356e-05
14.0,-0.00044669506394608204
14.0,-0.00025505982105231145
14.0,-0.0004434203222030361
14.000000000000002,-0.0005120628257439852
14.000000000000004,-0.00014053461625483836
14.18032786885246,0.00011885227280218524
14.25,0.00018112906586053364
14.5,-7.091217697562525e-05
14.5,2.5998416485592217e-05
14.705882352941183,0.002934886401528379
14.799999999999999,0.0005634551933311392
14.799999999999999,0.007795599842698379
14.999999999999996,2.1786746254934652e-05
14.999999999999996,2.1746923036854027e-05
14.999999999999996,5.931182696409615e-05
14.999999999999996,0.00012566570507477787
14.999999999999996,1.0894210219243776e-05
14.999999999999996,2.1746923036854027e-05
14.999999999999996,-5.663451983227356e-05
14.999999999999996,-3.272851778311836e-05
14.999999999999998,0.0009453702514880562
14.999999999999998,9.44196029790831e-05
14.999999999999998,0.0002551331052794403
14.999999999999998,6.392937547896436e-05
14.999999999999998,7.38152006765059e-05
14.999999999999998,0.00012004799836047868
14.999999999999998,3.917638544695343e-05
14.999999999999998,-0.00010941434326715345
14.999999999999998,-0.0018314302539037058
14.999999999999998,9.252453622693029e-05
14.999999999999998,8.955534727139863e-05
14.999999999999998,0.00011748242333951939
14.999999999999998,3.863205571665494e-05
14.999999999999998,0.000201203710178216
14.999999999999998,6.85694113342945e-05
14.999999999999998,9.44060755188724e-05
14.999999999999998,6.61036272996667e-05
14.999999999999998,0.0001978510868171985
14.999999999999998,0.0002333344131333641
14.999999999999998,0.00021592014400235703
14.999999999999998,9.26366656167965e-05
14.999999999999998,0.00046299455205735636
14.999999999999998,5.485533805110731e-05
14.999999999999998,0.00015052905995334006
14.999999999999998,8.928678299797943e-05
14.999999999999998,7.589318886754038e-05
14.999999999999998,9.333923445764114e-05
14.999999999999998,5.259265462170335e-05
14.999999999999998,0.00014145902242507257
15.0,-0.00011327096689414163
15.0,6.788243113681188e-05
15.0,0.000116141879633119
15.0,0.00023460443506310676
15.0,-1.9040130233967847e-05
15.0,9.412595519688296e-05
15.0,7.82128906323944e-05
15.0,6.802961144217651e-05
15.0,9.379200483473146e-05
15.0,0.00012374783456799176
15.0,0.00016324989724882414
15.0,0.00013214223640966804
15.0,6.802961144217651e-05
15.0,6.344502207314595e-05
15.0,5.346699502165053e-05
15.0,4.5937587287852305e-05
15.0,9.964026180048808e-05
15.0,3.710945815853578e-05
15.0,8.86915200361066e-05
15.0,7.576955016153541e-05
15.0,0.00013214223640966804
15.0,7.430238787881434e-06
15.0,7.016460155670549e-05
15.0,7.974919306047924e-05
15.0,8.042881876663339e-05
15.0,9.847744199679275e-05
15.0,6.951947894011204e-05
15.0,2.890036944130886e-06
15.0,8.367134371866362e-05
15.0,7.82128906323944e-05
15.0,7.576955016153541e-05
15.0,-5.489413659817431e-05
15.0,-4.439158537820544e-06
15.0,3.3517773196529695e-05
15.0,-1.018562912658138e-05
15.0,6.802961144217651e-05
15.0,0.00014152068091722442
15.000000000000002,8.371544626156506e-05
15.000000000000002,9.751055280163575e-05
15.000000000000002,0.00010516915162554385
15.000000000000002,-0.00014228243842366915
15.000000000000002,0.00023257945915237306
15.000000000000002,-5.537822422725861e-05
15.000000000000002,3.592680606322025e-05
15.000000000000002,0.00013868983912543204
15.000000000000002,7.183663761914532e-05
15.000000000000002,6.207324744966521e-05
15.000000000000002,0.00011191012538950534
15.000000000000002,6.834144422986692e-05
15.000000000000004,9.612858597603697e-05
15.000000000000004,1.906310044876053e-05
15.000000000000004,0.0005068426149612066
15.15151515151515,0.00026404158954624257
15.15151515151515,0.0003136613138538518
15.15151515151515,0.00012099849464981767
15.199999999999998,0.0003245269172071978
15.199999999999998,0.0003245269172071978
15.409746800980125,0.0004645773093554495
15.500000000000002,0.00011869514212130557
15.555555555555554,-8.49693180942856e-05
15.6,8.194042328188105e-05
15.625,0.00011992008506614997
15.716856628674265,0.005651539379177256
15.8,0.07260488565226605
15.8,0.07260488565226605
15.800000000000004,-0.0038845406815376346
15.925925925925924,7.897096364903562e-06
15.981481481481483,0.0005356776307025319
16.0,0.047436824973675955
16.0,0.00031348289438010705
16.0,0.0006228082235805063
16.0,0.00031258814188768355
16.0,0.0006228082235805063
16.0,0.0009031453066556147
16.0,0.0004998014952492841
16.0,0.0003109419740476363
16.0,0.0003828391079141032
16.000000000000004,9.999317802265096e-05
16.000000000000004,0.023875191838911496
16.000000000000004,0.02862426865142385
16.000000000000004,6.444196584319346e-06
16.12903225806452,0.000386447762825626
16.168148746968473,0.00037041441388420784
16.168148746968473,0.0012065645082294544
16.23376623376623,0.0008064469292492728
16.400000000000002,-0.001738028507335261
16.49983500164998,0.00023353260990825514
16.49983500164998,0.0002539372452713411
16.49983500164998,0.00024758933485667883
16.49983500164998,0.0002867093056161551
16.49983500164998,0.0002577272090887083
16.499835001649984,0.00031901947583149777
16.499835001649984,0.00028086267934681794
16.499835001649984,0.0003259836544725721
16.499835001649984,0.00045701395609091026
16.499835001649984,0.00033308004034527305
16.499835001649984,0.00028931181468747145
16.499835001649984,0.0003400617847015387
16.666666666666664,-0.00048783556018445676
16.666666666666664,0.00024073892359551872
16.666666666666664,-0.001128676183357732
16.666666666666664,0.00019562942850754873
16.666666666666664,0.00017096005483406166
16.666666666666664,0.00019714319427820587
16.666666666666664,9.00971612837077e-05
16.666666666666664,0.0002318539832727198
16.666666666666664,0.00019714319427820587
16.666666666666664,0.0001541521988646843
16.666666666666664,0.00024025712723893818
16.666666666666664,0.0008028837114123054
16.666666666666664,0.00015950406360350087
16.666666666666664,0.0012095887819451804
16.666666666666664,0.0010339671648357392
16.666666666666668,0.00013097607098299678
16.666666666666668,0.00014662122723077778
16.666666666666668,0.0001425589985441695
16.666666666666668,0.00014927327296697138
16.666666666666668,0.0001542552808692904
16.66666666666667,0.00015391701376929335
16.66666666666667,0.00014323331148048435
17.142857142857142,0.00024417153915736416
17.5,-4.0896901307621144e-05
17.765,0.0003922060363484922
17.81914893617021,5.998334129305511e-05
17.900000000000002,-2.051293011144354e-05
17.900000000000002,-7.86229922945753e-06
17.900000000000002,1.7753413584217395e-06
17.999999999999996,-5.734227658811077e-05
18.0,0.00012696767475902247
18.0,3.641503341032305e-05
18.000000000000004,0.00012830099492380537
18.000000000000004,0.001090534773742718
18.000000000000004,0.001090534773742718
18.7,0.00013425350202281967
19.2,0.00016722509479728568
19.2,0.00012812721237274907
19.2,0.00015907592856176115
19.2,0.00015907592856176115
19.2,0.00021307553911403774
19.200000000000003,0.00015167146034488155
19.499999999999993,0.00018617879718722444
19.499999999999996,0.0001802119449525452
19.499999999999996,0.00020880774488945674
19.5,0.00018407269180754378
19.5,0.00018647710536737005
19.5,-0.00012230776702535333
19.5,0.0001861217998316739
19.5,0.00018716094434776916
19.5,0.0001886520172802227
19.500000000000004,0.00018557621265792638
19.535211267605636,-0.0001226988308727225
19.875000000000004,0.00019469369767316733
19.999999999999993,-2.3959705909507554e-06
19.999999999999993,8.375437428895661e-05
19.999999999999993,0.00013196104868008315
19.999999999999993,8.375437428895661e-05
19.999999999999996,0.00013295020667248504
19.999999999999996,8.640675357415033e-05
19.999999999999996,0.0004140556732813374
19.999999999999996,0.00041809955989355953
19.999999999999996,6.573867919354356e-05
19.999999999999996,0.0003023777974147781
19.999999999999996,0.0001362468703440196
19.999999999999996,-6.048566860702568e-05
19.999999999999996,0.00010319837094057833
19.999999999999996,7.829257926026314e-05
19.999999999999996,8.552357245763837e-06
19.999999999999996,0.00016028438669077395
19.999999999999996,0.00041462617834072833
19.999999999999996,0.0001532260031201077
19.999999999999996,0.0003166871299936025
19.999999999999996,0.00014647601779273185
19.999999999999996,0.00018312205149922833
19.999999999999996,0.00012878293394643625
19.999999999999996,0.00022898414062871874
19.999999999999996,9.097525094340556e-05
19.999999999999996,-1.894291012601222e-05
19.999999999999996,0.00018553778895341193
19.999999999999996,9.097525094340556e-05
19.999999999999996,0.00011170438229813999
19.999999999999996,0.0001149946361229194
19.999999999999996,9.097525094340556e-05
