Na/Si,SHAP value
0.0,-0.00044148749304430147
0.0,-6.632158739206323e-05
0.0,-0.00013160098921171094
0.0,-0.0005573942863222444
0.0,-0.0003929581049524557
0.0,-0.0002693337979063871
0.0,-0.0196746018493842
0.0,-0.0019633358006020704
0.0,-0.0008165791742936768
0.0,-0.000642215295982316
0.0,-3.9780672413468386e-05
0.0,-0.0008540702032606211
0.0,-0.00015087423506669195
0.0,-1.5653417910219564e-05
0.0,-0.00031460176084009353
0.0,-0.000752146454820529
0.0,-0.001192938705874237
0.0,-0.0014971212034874364
0.0,-0.0005128638456092914
0.0,-0.00024064213551114563
0.0,-0.0005292097437114066
0.0,0.0001113191646218809
0.0,-0.0004526361931915238
0.0,-0.00017442939475862326
0.0,-0.00024107565811406814
0.0,-0.0001217354303460079
0.0,-0.0006987894647827517
0.0,-4.842180037314096e-05
0.0,-0.0020400116198860956
0.0,-0.0003882465581830009
0.0,3.317589621179691e-05
0.0,-0.0005689836559634353
0.0,-0.00044857879899463276
0.0,-0.0006304735952396188
0.0,-0.0006365764585894347
0.0,-0.00031240618632967683
0.0,-0.00021333501083509713
0.0,-0.0008797854506161031
0.0,-0.0001707239449541656
0.0,-0.00017037912419349578
0.0,-0.00017109068227766933
0.0,-0.0003554580982770923
0.0,-0.0019049556950104438
0.0,1.4063299905351749e-05
0.0,-0.00044162874223054727
0.0,-0.0004708929933880621
0.0,-0.0023371529878297953
0.0,-0.00038789080787705584
0.0,-0.0004159308882243582
0.0,-0.00013160098921171094
0.0,-0.0004069831028490308
0.0,-0.0001786337446698656
0.0,-0.0002022910557662384
0.0,-0.0006723141504252301
0.0,-0.00013172887274184161
0.0,-0.00038905308389623484
0.0,-0.000489800426547676
0.0,-0.00017546536382094586
0.0,-6.177829728102196e-05
0.0,2.1717054975810775e-05
0.0,-0.0005291065656693311
0.0,-0.00022294563884046764
0.0,-0.000695628845132743
0.0,-0.00033338189911763847
0.0,-0.0005722441430572657
0.0,-0.00205880861853237
0.0,-7.682855128548276e-05
0.0,-7.665139685002468e-05
0.0,-0.0008547991211103874
0.0,-0.0008728534911784639
0.0,-0.0004104105298842296
0.0,-0.0004311024948576729
0.0,-0.00015495071557443754
0.0,-0.0006216314586761636
0.0,-0.00015120837483179435
0.0,-0.0005887951394000022
0.0,3.5580592786624015e-05
0.0,-0.00024819796980146805
0.0,-0.00028396500876440284
0.0,-0.00014093268041126932
0.0,-0.00012406849342952951
0.0,-0.0002356923013160232
0.0,-0.0001364399311524873
0.0,-0.00018798500432652167
0.0,-0.00016478406673974656
0.0,-0.00026542878034705407
0.0,-7.06659385064894e-05
0.0,-0.000556598395412531
0.0,-0.0003989512029217622
0.0,-0.00027155855774169325
0.0,-0.00013369023480949447
0.0,-0.000562311509511217
0.0,-0.0008152691243497913
0.0,-0.000529569681163504
0.0,-0.00019542554935831152
0.0,-0.001268852886308931
0.0,4.230081973662328e-05
0.0,2.1717054975810775e-05
0.0,-0.0003696510845580928
0.0,-0.0002669103994737619
0.0,-0.000357499915617019
0.0,-0.0005292513530100913
0.0,-5.523260739058511e-06
0.0,-0.00014508076534015685
0.0,-0.0006639494647107293
0.0,-0.00014664548324651547
0.0,-0.00021055359272846737
0.0,-0.00011689034111130245
0.0,-0.0004199922396514676
0.0,-3.195489105738162e-05
0.0,-0.00021499128529660697
0.0,-0.00012879878073644187
0.0,-0.0006456044492414806
0.0,-0.00023107940544753636
0.0,-0.00021987964979676446
0.0,-3.583774561138764e-05
0.0,-2.170763822790478e-05
0.0,-7.682855128548276e-05
0.0,-0.0006442852449468809
0.0,-0.0004970070084628315
0.0,-0.00013657700410986908
0.0,-0.0003952819039307272
0.0,-0.001063469824943965
0.0,-0.00062004529063986
0.0,-0.0005413707012438988
0.0,-0.0008572265265493462
0.0,-0.00018882268741318478
0.0,-0.0003923700228365658
0.0,-0.0008938644231019262
0.0,-0.00031474057419177565
0.0,-0.019798447040408063
0.0,-0.00018016440841656152
0.0,-0.0002580047662579433
0.0,-0.0008766158405326682
0.0,-6.829093579392996e-05
0.0,-0.0003031758942275488
0.0,-0.0006132486404536614
0.0,-0.00023885142575828127
0.0,-0.0007013935254663687
0.0,9.419749454858964e-05
0.0,-0.00024487339904624434
0.0,-0.00034216166918689796
0.0,-0.0006975572417815254
0.0,-0.0005571766109356854
0.0,-0.000208596362604961
0.0,-0.0004480674355873906
0.0,-0.00018913954629245114
0.0,-2.863859775531392e-05
0.0,-0.0006763223493362053
0.0,-9.40872707305377e-05
0.0,-0.0005816949632128266
0.0,-1.0548002794208515e-05
0.0,-0.00020858636843325572
0.0,-0.00036837334259100734
0.0,-0.0003265523669565413
0.0,-0.00015461827337575745
0.0,-0.00025789066641849616
0.0,-7.682514428042068e-05
0.0,-0.00041147510931005603
0.0,-0.00020740859632906357
0.0,-0.00041425954383319207
0.0,-0.0001710464412036532
0.0,-0.0007557826939918305
0.0,-0.00018115209516160043
0.0,-8.988534852093764e-05
0.0,-0.0006581034280840094
0.0,1.55872706282173e-05
0.0,-0.00015439780316441816
0.0,-0.0002393235694674485
0.0,-0.0004903819332719402
0.0,-0.0009239913468539258
0.0,-0.0008523425547676216
0.0,1.0285047178779218e-05
0.0,-0.00025029608733231993
0.0,-0.0004294910855791745
0.0,-4.724988443934561e-05
0.0,-0.00028876082287621963
0.0,-0.0002801859223644803
0.0,-0.00013165228948793393
0.0,-0.0005291065656693311
0.0,-0.0007587845456582526
0.0,-0.0004118846422545009
0.0,-9.56096919319941e-05
0.0,-0.0008480364049430005
0.0,-0.0004253852471515989
0.0,-0.00010027394485716483
0.0,-0.00013309498708948683
0.0,-0.0002159273112641803
0.0,3.387664339858737e-05
0.0,-0.0008298576362817939
0.0,-0.00022586116211063874
0.0,-0.0006580169784337025
0.0,-0.0005732168515006539
0.0,-1.9030117892917534e-05
0.0,-0.00013477314284227447
0.0,-0.000264021133483995
0.0,-5.468373115022286e-05
0.0,1.5116529319588554e-05
0.0,-0.00040028415259923353
0.0,-0.00038612904410219106
0.0,-0.0003744631179587061
0.0,-0.00018248720306918975
0.0,-0.00011987365307852853
0.0,6.022532421305222e-05
0.0,-0.00023008652965508786
0.0,-0.00010388139296042978
0.0,-0.0002263945369075984
0.0,-8.092970980082463e-05
0.0,-5.173027229638795e-05
0.0,-6.185191391099926e-05
0.0,-0.0005266133919566859
0.0,-0.0013165388970123241
0.0,-0.00012231716872462397
0.0,-0.00012385197717251482
0.0,-0.00014656909243275333
0.0,-0.00057896955151046
0.0,-0.0008606427162684883
0.0,-6.553459857947115e-05
0.0,-0.0006793370036833809
0.0,-0.00046319094118113047
0.0,-0.0003273631892417624
0.0,-0.000489622337678159
0.0,-0.00012266778338684603
0.0,-0.008901506378349019
0.0,-0.0007969095654192953
0.0,-0.00022900068413212975
0.0,-0.000927049043215581
0.0,-0.00010366207088296039
0.0,-0.00012237469816113808
0.0,2.14113928935792e-05
0.0,-0.0008083835035966835
0.0,-0.00015951496426179913
0.0,-0.00034068229725363314
0.0,-0.0002114433019642877
0.0,-0.0003961997928966986
0.0,-0.00018423225952035477
0.0,-7.5474859362054885e-06
0.0,-0.00018744669158327152
0.0,-0.0002479541231227807
0.0,-0.00026867224403649904
0.0,-0.0007706673268365763
0.0,-0.00015638358842099233
0.0,-0.0004334572009289668
0.0,-0.0001644736585905025
0.0,-0.0001944857827373375
0.0,-4.910932464552755e-06
0.0,-0.0001556712607070536
0.0,-0.0010055270771331135
0.0,-0.0006439129520509816
0.0,-0.00025370516643318257
0.0,-0.0004899159907717946
0.0,-0.00033528485749323385
0.0,-0.000647141283328544
0.0,-0.0007960364579408688
0.0,-0.0003971192620164345
0.0,-0.0004545697834347885
0.0,-0.00031413011048161363
0.0,-0.0002046109213810202
0.0,-0.0006447799468093929
0.0,-7.635786435876909e-05
0.0,-0.0007445915787890418
0.0,-0.0004602306255193551
0.0,-7.873249804447623e-05
0.0,-0.0005138846714202007
0.0,-0.000563448904871683
0.0,-0.0003369894125522821
0.0,-0.0001390622591426304
0.0,0.00035356869713787354
0.0,-0.00022294563884046764
0.0,-0.0001563254321977552
0.0,-0.0003144529568256974
0.0,-0.00013567004140640004
0.0,-0.00016767845792800055
0.0,-6.952520964704218e-05
0.0,-0.0008514424710836633
0.0,-0.00047343295823609586
0.0,-0.00016707918810396732
0.0,-0.000591710448375652
0.0,-0.00021888173964774402
0.0,-0.0006362102679881297
0.0,-0.0002161266195740554
0.0,-0.0003898497028188557
0.0,-0.0002515329727058121
0.0,-0.00010603688260926702
0.0,-0.00034068229725363314
0.0,0.0010405746434075298
0.0,-0.0003154739991005454
0.0,-0.00015339582047119122
0.0,0.00022784026720096425
0.0,-0.0004734094396845351
0.0,-0.0004615042802999171
0.0,-0.00011710997482980216
0.0,-0.0005851021811323889
0.0,-0.0002121931599814474
0.0,-0.0001857425511726483
0.0,-0.00015588056519597708
0.0,-3.083632672433108e-05
0.0,-9.643819468402273e-05
0.0,-0.00023954074436862793
0.0,0.00035356869713787354
0.0,0.00016185782047631778
0.0,-0.0007025586447624506
0.0,-0.0005182161123197021
0.0,-3.531341939030305e-05
0.0,-0.00013165228948793393
0.0,-0.00021210743730362707
0.0,-0.0006450680315598051
0.0,-0.0007008836624189453
0.0,-0.00022890534021659457
0.0,0.0002067766209368905
0.0,-0.00018241218942622927
0.0,-0.00017652244024553586
0.0,-0.00031460176084009353
0.0,-0.00017309335982709515
0.0,-0.00043179102300782584
0.0,-9.94766581342781e-05
0.0,-0.0001726033009923818
0.0,-0.0009308223875088539
0.0,-0.00044084961168868104
0.0,-0.00029123058197129653
0.0,-0.0003262273696821143
0.0,-0.00011710997482980216
0.0,-0.00010505980599092957
0.0,-0.0003262273696821143
0.0,-0.0008280602735049056
0.0,-0.0003326204779849744
0.0,-0.00024479341235271625
0.0,-0.0002874835350292371
0.0,-0.00025891589861335357
0.0,9.434051470165453e-05
0.0,-0.00027430779266988313
0.0,-0.0004849023232587708
0.0,-0.00044719502491473136
0.0,-0.000415648982164442
0.0,-0.0019633358006020704
0.0,-0.0006468449665481561
0.0,-0.000909115596681814
0.0,-0.0005511962919577993
0.0,-0.0005562395294356129
0.0,-0.0003296347219637463
0.0,-0.001422934665805846
0.0,-0.0003381627265886838
0.0,-0.0011370125431075283
0.0,-0.0001741830669658
0.0,-0.0003195794423827094
0.0,-0.0005297482279585281
0.0,-0.000220550702558968
0.0,-0.0003524215118797186
0.0,-0.0002573886708287235
0.0,-0.00016070099340282357
0.0,-0.00048594546206852114
0.0,-0.0011749551697543624
0.0,-0.00023292994426524826
0.0,-0.0001537281535209224
0.0,-0.00019932547128065516
0.0,-0.00010366207088296039
0.0,-0.0004989403142304346
0.0,-0.00037241094973857586
0.0,-0.00015694877166050445
0.0,-0.0003323520028550205
0.0005000000000000001,-1.3888842631669792e-05
0.0006770833333333334,-1.3888842631669792e-05
0.0019999999999999996,-6.99414699995267e-06
0.0026400000000000004,0.0002130131477487858
0.004000000000000001,0.00014351845859240768
0.0069999999999999975,0.00021316145543101933
0.008000000000000002,0.00025220372171428073
0.008000000000000002,0.00024180415401617338
0.008399999999999998,0.0005273950113896328
0.009000000000000001,8.082033812352107e-05
0.01,0.00027542757397256676
0.01,0.00016108518299967004
0.012410256410256412,8.702838364877397e-05
0.012410256410256412,8.702838364877397e-05
0.012499999999999995,0.00025943690418803037
0.012499999999999995,-9.60140818752834e-05
0.013333333333333334,0.0003139546032781837
0.013500000000000003,0.00013243668300501777
0.015749999999999997,0.00013902105791491226
0.016666666666666666,0.00014035925215010795
0.018000000000000006,0.00015644307326304234
0.018181818181818184,0.0001607490277358465
0.018823529411764715,0.000220290517478584
0.01999999999999999,0.00040281572816657494
0.01999999999999999,0.0003223109823910021
0.01999999999999999,0.00018409143514562485
0.019999999999999993,0.00016072556196167117
0.019999999999999997,0.00035041171621994426
0.019999999999999997,0.00037937468463008947
0.019999999999999997,0.00026341966618628667
0.019999999999999997,0.00026604904439617426
0.019999999999999997,0.00035246649260814043
0.019999999999999997,0.00032191054792282263
0.02,0.0002641320820485284
0.02,0.00031542466752641963
0.02,0.000253672834737728
0.02,0.00026341966618628667
0.02,0.00031519835748289023
0.02,0.00031928440620514285
0.02,0.00038072912105243626
0.02,0.0003172855152480768
0.02127659574468085,0.00037451874135418204
0.022051282051282057,0.0003111431220366028
0.02206896551724138,0.000294077382252727
0.022068965517241385,0.00024837135446464703
0.022068965517241385,0.0002071852297851479
0.022727272727272724,0.00016859717681559335
0.024038461538461526,0.00027792467930013305
0.02403846153846155,0.00027792467930013305
0.02433333333333333,0.0004449890222496916
0.024333333333333332,0.0003309692136870362
0.024333333333333332,0.0003348289523657593
0.02433333333333334,0.0003309692136870362
0.02499999999999999,0.00040832023382168325
0.024999999999999994,0.00015198534345828955
0.024999999999999994,-9.140082074007109e-05
0.024999999999999994,0.0003436643330828988
0.024999999999999994,-9.140082074007109e-05
0.024999999999999994,9.189675034763312e-05
0.025,0.000156032262499599
0.025,0.00017115084226172506
0.025862068965517248,0.00040465065884548863
0.026143790849673207,0.0002469530575956635
0.027999999999999997,0.0001009991413423543
0.027999999999999997,0.0001013436477846314
0.028,0.0001009991413423543
0.028999999999999998,0.00040206368087526906
0.02920000000000001,0.00017789535279805562
0.02939999999999999,0.0003630765203754684
0.0294,0.0003787177847159442
0.029999999999999995,0.0002417468712521597
0.029999999999999995,0.00024057814651357856
0.029999999999999995,0.0005123444999040494
0.030000000000000002,0.0003312552428766585
0.030000000000000002,0.00038410259207270357
0.030000000000000002,0.0005082392528708669
0.030000000000000002,0.00022181403741021056
0.030000000000000002,0.0003566396296687304
0.030000000000000002,0.0003670813517049939
0.030000000000000002,0.0005123444999040494
0.030000000000000006,0.00033531031773751947
0.030000000000000006,0.00022181403741021056
0.030000000000000006,0.00028179546342967186
0.030000000000000006,0.00051050808188492
0.03000000000000001,0.0003565549472638301
0.031249999999999997,0.0003116572417659089
0.031249999999999997,0.00031296159647090804
0.031249999999999997,0.0003640593972132782
0.033333333333333326,0.00033251834964930866
0.03333333333333333,0.0004034850127527116
0.03333333333333334,0.00017275866836160672
0.0334,0.00029290713932835936
0.03999999999999998,0.00023210830673968294
0.03999999999999999,0.0003632560151200148
0.03999999999999999,0.00036260383947720473
0.03999999999999999,0.000531965661803528
0.03999999999999999,0.00036175062011100626
0.04000000000000001,0.0008976350659837131
0.04000000000000002,0.00037877085833944526
0.04200000000000001,0.0003287623315204327
0.042999999999999976,0.0003668600105253433
0.04599999999999999,0.00037457468951490694
0.046,0.0003710300107250536
0.046,0.00035443569336541793
0.046000000000000006,0.0003545098981870993
0.047999999999999994,-0.0012541664945514446
0.04999999999999998,0.00041393310986086206
0.04999999999999998,0.00044768721209805136
0.04999999999999998,0.0004332425538615437
0.04999999999999998,0.00025913113152557213
0.04999999999999998,0.0005551685965654708
0.04999999999999998,0.0003381577371969419
0.04999999999999998,0.0003624548763202281
0.049999999999999996,0.0004112840938516149
0.05,0.0004711235116360341
0.05,0.00019058383302197936
0.05,0.00033333819757490427
0.05,0.00039285454176406757
0.05,0.0003781070010325264
0.05,0.000379585222575367
0.05,0.00041393310986086206
0.05000000000000001,0.0005559728621969454
0.05000000000000001,0.0003914083696605362
0.05000000000000001,0.00034836068138578615
0.05000000000000001,0.0003677174176568797
0.05000000000000001,0.0003787693783561569
0.05000000000000001,0.0005592738435986534
0.05000000000000001,0.00041365162998291394
0.05000000000000004,0.00048356349309870825
0.05333333333333332,0.0002933528538301904
0.056000000000000036,0.00040607005161006623
0.05699999999999999,0.000597369838804791
0.05999999999999996,0.00039771812325858024
0.05999999999999996,0.0005866340814473815
0.059999999999999984,0.0004043649036859718
0.05999999999999999,0.0005098213957521535
0.05999999999999999,0.0004264952075878828
0.05999999999999999,0.0004672983343241052
0.060000000000000005,0.0004741697170466291
0.06000000000000001,0.00028627569315611725
0.06000000000000001,0.0004381362361261116
